i x t
19 6.5100002e-01 -4.1987032e-02
20 6.5100002e-01 -4.1934017e-02
1 6.5200001e-01 -6.9684766e-02
2 6.5200001e-01 -6.8002179e-02
3 6.5200001e-01 -6.6597775e-02
4 6.5200001e-01 -6.9954671e-02
5 6.5200001e-01 -6.8389267e-02
6 6.5200001e-01 -6.6831931e-02
7 6.5200001e-01 -6.9335870e-02
8 6.5200001e-01 -6.8524346e-02
9 6.5200001e-01 -6.6058069e-02
10 6.5200001e-01 -6.6393010e-02
11 6.5200001e-01 -6.4268984e-02
12 6.5200001e-01 -6.5811589e-02
13 6.5200001e-01 -6.7095153e-02
14 6.5200001e-01 -6.7891292e-02
15 6.5200001e-01 -6.5142296e-02
16 6.5200001e-01 -6.7614570e-02
17 6.5200001e-01 -6.3794091e-02
18 6.5200001e-01 -6.8281583e-02
19 6.5200001e-01 -6.5176852e-02
20 6.5200001e-01 -6.5418586e-02
1 6.5300000e-01 -9.2912674e-02
2 6.5300000e-01 -9.5071279e-02
3 6.5300000e-01 -9.4748519e-02
4 6.5300000e-01 -9.4315767e-02
5 6.5300000e-01 -9.4734050e-02
6 6.5300000e-01 -9.1769002e-02
7 6.5300000e-01 -9.3261741e-02
8 6.5300000e-01 -9.5745020e-02
9 6.5300000e-01 -9.1765009e-02
10 6.5300000e-01 -9.2891939e-02
11 6.5300000e-01 -9.1392577e-02
12 6.5300000e-01 -9.4719373e-02
13 6.5300000e-01 -9.3699723e-02
14 6.5300000e-01 -9.6445709e-02
15 6.5300000e-01 -9.3908437e-02
16 6.5300000e-01 -9.4340257e-02
17 6.5300000e-01 -9.3759641e-02
18 6.5300000e-01 -9.4330214e-02
19 6.5300000e-01 -9.5656648e-02
20 6.5300000e-01 -9.5424183e-02
1 6.5399998e-01 -1.1973754e-01
2 6.5399998e-01 -1.2061865e-01
3 6.5399998e-01 -1.2079307e-01
4 6.5399998e-01 -1.1971650e-01
5 6.5399998e-01 -1.2024087e-01
6 6.5399998e-01 -1.1819201e-01
7 6.5399998e-01 -1.1918961e-01
8 6.5399998e-01 -1.1976575e-01
9 6.5399998e-01 -1.1718495e-01
10 6.5399998e-01 -1.1831579e-01
11 6.5399998e-01 -1.2371346e-01
12 6.5399998e-01 -1.2061901e-01
13 6.5399998e-01 -1.1994187e-01
14 6.5399998e-01 -1.2049777e-01
15 6.5399998e-01 -1.2116440e-01
16 6.5399998e-01 -1.1916829e-01
17 6.5399998e-01 -1.1882459e-01
18 6.5399998e-01 -1.1893161e-01
19 6.5399998e-01 -1.1803674e-01
20 6.5399998e-01 -1.2093020e-01
1 6.5499997e-01 -1.4693165e-01
2 6.5499997e-01 -1.4754888e-01
3 6.5499997e-01 -1.4595698e-01
4 6.5499997e-01 -1.4450152e-01
5 6.5499997e-01 -1.4611675e-01
6 6.5499997e-01 -1.4698006e-01
7 6.5499997e-01 -1.4731148e-01
8 6.5499997e-01 -1.4664114e-01
9 6.5499997e-01 -1.4644139e-01
10 6.5499997e-01 -1.4546058e-01
11 6.5499997e-01 -1.4567384e-01
12 6.5499997e-01 -1.4478134e-01
13 6.5499997e-01 -1.4501736e-01
14 6.5499997e-01 -1.4717960e-01
15 6.5499997e-01 -1.4524588e-01
16 6.5499997e-01 -1.4549007e-01
17 6.5499997e-01 -1.4973840e-01
18 6.5499997e-01 -1.4458439e-01
19 6.5499997e-01 -1.4898480e-01
20 6.5499997e-01 -1.4696427e-01
1 6.5600002e-01 -1.6916494e-01
2 6.5600002e-01 -1.7307021e-01
3 6.5600002e-01 -1.7410685e-01
4 6.5600002e-01 -1.7213884e-01
5 6.5600002e-01 -1.7412798e-01
6 6.5600002e-01 -1.7418021e-01
7 6.5600002e-01 -1.7107062e-01
8 6.5600002e-01 -1.7251661e-01
9 6.5600002e-01 -1.7362317e-01
10 6.5600002e-01 -1.7326254e-01
11 6.5600002e-01 -1.7209651e-01
12 6.5600002e-01 -1.7338005e-01
13 6.5600002e-01 -1.6915339e-01
14 6.5600002e-01 -1.7156418e-01
15 6.5600002e-01 -1.7315109e-01
16 6.5600002e-01 -1.7324451e-01
17 6.5600002e-01 -1.7146693e-01
18 6.5600002e-01 -1.7402509e-01
19 6.5600002e-01 -1.7413752e-01
20 6.5600002e-01 -1.7425829e-01
1 6.5700001e-01 -1.9769523e-01
2 6.5700001e-01 -2.0048913e-01
3 6.5700001e-01 -1.9817798e-01
4 6.5700001e-01 -1.9888352e-01
5 6.5700001e-01 -1.9584993e-01
6 6.5700001e-01 -1.9697513e-01
7 6.5700001e-01 -1.9825508e-01
8 6.5700001e-01 -1.9954903e-01
9 6.5700001e-01 -1.9537382e-01
10 6.5700001e-01 -2.0140600e-01
11 6.5700001e-01 -2.0027664e-01
12 6.5700001e-01 -1.9835848e-01
13 6.5700001e-01 -1.9701101e-01
14 6.5700001e-01 -1.9910562e-01
15 6.5700001e-01 -1.9647874e-01
16 6.5700001e-01 -1.9631216e-01
17 6.5700001e-01 -1.9917478e-01
18 6.5700001e-01 -1.9878402e-01
19 6.5700001e-01 -1.9937700e-01
20 6.5700001e-01 -1.9899251e-01
1 6.5799999e-01 -2.2168456e-01
2 6.5799999e-01 -2.2444043e-01
3 6.5799999e-01 -2.2327590e-01
4 6.5799999e-01 -2.2332917e-01
5 6.5799999e-01 -2.2456926e-01
6 6.5799999e-01 -2.2436045e-01
7 6.5799999e-01 -2.2597928e-01
8 6.5799999e-01 -2.2264923e-01
9 6.5799999e-01 -2.2183363e-01
10 6.5799999e-01 -2.2558305e-01
11 6.5799999e-01 -2.2369272e-01
12 6.5799999e-01 -2.2687569e-01
13 6.5799999e-01 -2.2435510e-01
14 6.5799999e-01 -2.2507994e-01
15 6.5799999e-01 -2.2575372e-01
16 6.5799999e-01 -2.2470401e-01
17 6.5799999e-01 -2.2503388e-01
18 6.5799999e-01 -2.2523680e-01
19 6.5799999e-01 -2.2492459e-01
20 6.5799999e-01 -2.2411285e-01
1 6.5899998e-01 -2.4821471e-01
2 6.5899998e-01 -2.5068706e-01
3 6.5899998e-01 -2.4693981e-01
4 6.5899998e-01 -2.5137115e-01
5 6.5899998e-01 -2.5283507e-01
6 6.5899998e-01 -2.5001916e-01
7 6.5899998e-01 -2.5023210e-01
8 6.5899998e-01 -2.4841706e-01
9 6.5899998e-01 -2.5062650e-01
10 6.5899998e-01 -2.4840039e-01
11 6.5899998e-01 -2.4895942e-01
12 6.5899998e-01 -2.5031698e-01
13 6.5899998e-01 -2.5093132e-01
14 6.5899998e-01 -2.4982736e-01
15 6.5899998e-01 -2.4962392e-01
16 6.5899998e-01 -2.5117996e-01
17 6.5899998e-01 -2.4689253e-01
18 6.5899998e-01 -2.5064486e-01
19 6.5899998e-01 -2.5002331e-01
20 6.5899998e-01 -2.4829797e-01
1 6.6000003e-01 -2.7717832e-01
2 6.6000003e-01 -2.7747902e-01
3 6.6000003e-01 -2.7729824e-01
4 6.6000003e-01 -2.7384618e-01
5 6.6000003e-01 -2.7528715e-01
6 6.6000003e-01 -2.7608278e-01
7 6.6000003e-01 -2.7665371e-01
8 6.6000003e-01 -2.7475736e-01
9 6.6000003e-01 -2.7531812e-01
10 6.6000003e-01 -2.7496544e-01
11 6.6000003e-01 -2.7654541e-01
12 6.6000003e-01 -2.7786899e-01
13 6.6000003e-01 -2.7489114e-01
14 6.6000003e-01 -2.7605990e-01
15 6.6000003e-01 -2.7640098e-01
16 6.6000003e-01 -2.7539629e-01
17 6.6000003e-01 -2.7770051e-01
18 6.6000003e-01 -2.7711967e-01
19 6.6000003e-01 -2.7363536e-01
20 6.6000003e-01 -2.7591702e-01
1 6.6100001e-01 -2.9901919e-01
2 6.6100001e-01 -3.0309522e-01
3 6.6100001e-01 -3.0363700e-01
4 6.6100001e-01 -3.0146870e-01
5 6.6100001e-01 -2.9909426e-01
6 6.6100001e-01 -3.0026096e-01
7 6.6100001e-01 -2.9852071e-01
8 6.6100001e-01 -3.0225888e-01
9 6.6100001e-01 -3.0131862e-01
10 6.6100001e-01 -3.0320257e-01
11 6.6100001e-01 -3.0044466e-01
12 6.6100001e-01 -2.9923812e-01
13 6.6100001e-01 -3.0198231e-01
14 6.6100001e-01 -3.0093840e-01
15 6.6100001e-01 -3.0115157e-01
16 6.6100001e-01 -3.0194756e-01
17 6.6100001e-01 -2.9918221e-01
18 6.6100001e-01 -3.0255616e-01
19 6.6100001e-01 -3.0322874e-01
20 6.6100001e-01 -3.0056453e-01
1 6.6200000e-01 -3.2740834e-01
2 6.6200000e-01 -3.2573980e-01
3 6.6200000e-01 -3.2686967e-01
4 6.6200000e-01 -3.2710826e-01
5 6.6200000e-01 -3.2565027e-01
6 6.6200000e-01 -3.2820266e-01
7 6.6200000e-01 -3.2802531e-01
8 6.6200000e-01 -3.2574788e-01
9 6.6200000e-01 -3.2751909e-01
10 6.6200000e-01 -3.2759273e-01
11 6.6200000e-01 -3.2650483e-01
12 6.6200000e-01 -3.2525688e-01
13 6.6200000e-01 -3.2463050e-01
14 6.6200000e-01 -3.2809073e-01
15 6.6200000e-01 -3.2429600e-01
16 6.6200000e-01 -3.2432953e-01
17 6.6200000e-01 -3.2601625e-01
18 6.6200000e-01 -3.2780704e-01
19 6.6200000e-01 -3.2881024e-01
20 6.6200000e-01 -3.2585990e-01
1 6.6299999e-01 -3.5053608e-01
2 6.6299999e-01 -3.5048282e-01
3 6.6299999e-01 -3.5643470e-01
4 6.6299999e-01 -3.5525706e-01
5 6.6299999e-01 -3.5243160e-01
6 6.6299999e-01 -3.5119611e-01
7 6.6299999e-01 -3.5010302e-01
8 6.6299999e-01 -3.5047597e-01
9 6.6299999e-01 -3.5308957e-01
10 6.6299999e-01 -3.5418931e-01
11 6.6299999e-01 -3.5364217e-01
12 6.6299999e-01 -3.5033518e-01
13 6.6299999e-01 -3.5228819e-01
14 6.6299999e-01 -3.5086361e-01
15 6.6299999e-01 -3.5103574e-01
16 6.6299999e-01 -3.5286766e-01
17 6.6299999e-01 -3.5237613e-01
18 6.6299999e-01 -3.5337776e-01
19 6.6299999e-01 -3.5119799e-01
20 6.6299999e-01 -3.5300946e-01
1 6.6399997e-01 -3.7409362e-01
2 6.6399997e-01 -3.7662196e-01
3 6.6399997e-01 -3.7710592e-01
4 6.6399997e-01 -3.7810966e-01
5 6.6399997e-01 -3.7739751e-01
6 6.6399997e-01 -3.7229058e-01
7 6.6399997e-01 -3.7660167e-01
8 6.6399997e-01 -3.7533647e-01
9 6.6399997e-01 -3.7245575e-01
10 6.6399997e-01 -3.7450579e-01
11 6.6399997e-01 -3.7733647e-01
12 6.6399997e-01 -3.7690714e-01
13 6.6399997e-01 -3.7814403e-01
14 6.6399997e-01 -3.7814590e-01
15 6.6399997e-01 -3.7771165e-01
16 6.6399997e-01 -3.7734568e-01
17 6.6399997e-01 -3.7559205e-01
18 6.6399997e-01 -3.7682363e-01
19 6.6399997e-01 -3.7354568e-01
20 6.6399997e-01 -3.8034174e-01
1 6.6500002e-01 -4.0031773e-01
2 6.6500002e-01 -4.0210506e-01
3 6.6500002e-01 -3.9963928e-01
4 6.6500002e-01 -3.9927649e-01
5 6.6500002e-01 -4.0139529e-01
6 6.6500002e-01 -4.0270108e-01
7 6.6500002e-01 -4.0186363e-01
8 6.6500002e-01 -4.0329629e-01
9 6.6500002e-01 -3.9965484e-01
10 6.6500002e-01 -3.9868453e-01
11 6.6500002e-01 -3.9907849e-01
12 6.6500002e-01 -4.0168372e-01
13 6.6500002e-01 -4.0140235e-01
14 6.6500002e-01 -4.0199584e-01
15 6.6500002e-01 -3.9765728e-01
16 6.6500002e-01 -4.0190747e-01
17 6.6500002e-01 -4.0073764e-01
18 6.6500002e-01 -3.9998925e-01
19 6.6500002e-01 -4.0356940e-01
20 6.6500002e-01 -3.9933950e-01
1 6.6600001e-01 -4.2768091e-01
2 6.6600001e-01 -4.2562658e-01
3 6.6600001e-01 -4.2504224e-01
4 6.6600001e-01 -4.2430973e-01
5 6.6600001e-01 -4.2732936e-01
6 6.6600001e-01 -4.2853788e-01
7 6.6600001e-01 -4.2526299e-01
8 6.6600001e-01 -4.2447427e-01
9 6.6600001e-01 -4.2624480e-01
10 6.6600001e-01 -4.2586753e-01
11 6.6600001e-01 -4.2374274e-01
12 6.6600001e-01 -4.2745331e-01
13 6.6600001e-01 -4.2698097e-01
14 6.6600001e-01 -4.2491490e-01
15 6.6600001e-01 -4.2600203e-01
16 6.6600001e-01 -4.2584696e-01
17 6.6600001e-01 -4.2611486e-01
18 6.6600001e-01 -4.2480281e-01
19 6.6600001e-01 -4.2695954e-01
20 6.6600001e-01 -4.2756930e-01
1 6.6700000e-01 -4.5012659e-01
2 6.6700000e-01 -4.5131093e-01
3 6.6700000e-01 -4.5392701e-01
4 6.6700000e-01 -4.4994369e-01
5 6.6700000e-01 -4.5332825e-01
6 6.6700000e-01 -4.5348001e-01
7 6.6700000e-01 -4.5009816e-01
8 6.6700000e-01 -4.4834086e-01
9 6.6700000e-01 -4.4867989e-01
10 6.6700000e-01 -4.5531282e-01
11 6.6700000e-01 -4.4901040e-01
12 6.6700000e-01 -4.4988039e-01
13 6.6700000e-01 -4.4838285e-01
14 6.6700000e-01 -4.4834700e-01
15 6.6700000e-01 -4.4768456e-01
16 6.6700000e-01 -4.5184714e-01
17 6.6700000e-01 -4.4870695e-01
18 6.6700000e-01 -4.4778734e-01
19 6.6700000e-01 -4.4635251e-01
20 6.6700000e-01 -4.5033821e-01
1 6.6799998e-01 -4.7398132e-01
2 6.6799998e-01 -4.7605297e-01
3 6.6799998e-01 -4.7309569e-01
4 6.6799998e-01 -4.7566479e-01
5 6.6799998e-01 -4.7593087e-01
6 6.6799998e-01 -4.6929866e-01
7 6.6799998e-01 -4.7404984e-01
8 6.6799998e-01 -4.7546828e-01
9 6.6799998e-01 -4.7199586e-01
10 6.6799998e-01 -4.7300306e-01
11 6.6799998e-01 -4.7715086e-01
12 6.6799998e-01 -4.7295681e-01
13 6.6799998e-01 -4.7328016e-01
14 6.6799998e-01 -4.6977338e-01
15 6.6799998e-01 -4.7308263e-01
16 6.6799998e-01 -4.7017437e-01
17 6.6799998e-01 -4.7322991e-01
18 6.6799998e-01 -4.7401342e-01
19 6.6799998e-01 -4.7101006e-01
20 6.6799998e-01 -4.7591829e-01
1 6.6900003e-01 -4.9844456e-01
2 6.6900003e-01 -4.9538547e-01
3 6.6900003e-01 -4.9342453e-01
4 6.6900003e-01 -4.9566573e-01
5 6.6900003e-01 -4.9819052e-01
6 6.6900003e-01 -4.9517956e-01
7 6.6900003e-01 -4.9541208e-01
8 6.6900003e-01 -4.9713024e-01
9 6.6900003e-01 -4.9702543e-01
10 6.6900003e-01 -4.9514911e-01
11 6.6900003e-01 -4.9384907e-01
12 6.6900003e-01 -4.9620503e-01
13 6.6900003e-01 -4.9904135e-01
14 6.6900003e-01 -4.9471292e-01
15 6.6900003e-01 -4.9730420e-01
16 6.6900003e-01 -4.9713328e-01
17 6.6900003e-01 -4.9863845e-01
18 6.6900003e-01 -4.9596637e-01
19 6.6900003e-01 -4.9541867e-01
20 6.6900003e-01 -4.9871230e-01
1 6.7000002e-01 -5.2048188e-01
2 6.7000002e-01 -5.2049041e-01
3 6.7000002e-01 -5.2068311e-01
4 6.7000002e-01 -5.2097958e-01
5 6.7000002e-01 -5.2016264e-01
6 6.7000002e-01 -5.2242559e-01
7 6.7000002e-01 -5.2037668e-01
8 6.7000002e-01 -5.1841420e-01
9 6.7000002e-01 -5.1891768e-01
10 6.7000002e-01 -5.1902515e-01
11 6.7000002e-01 -5.2080947e-01
12 6.7000002e-01 -5.2096659e-01
13 6.7000002e-01 -5.2085817e-01
14 6.7000002e-01 -5.1754558e-01
15 6.7000002e-01 -5.2139169e-01
16 6.7000002e-01 -5.2058971e-01
17 6.7000002e-01 -5.1696795e-01
18 6.7000002e-01 -5.1828957e-01
19 6.7000002e-01 -5.1930648e-01
20 6.7000002e-01 -5.1805019e-01
1 6.7100000e-01 -5.4149741e-01
2 6.7100000e-01 -5.4354435e-01
3 6.7100000e-01 -5.4238051e-01
4 6.7100000e-01 -5.4286653e-01
5 6.7100000e-01 -5.4238945e-01
6 6.7100000e-01 -5.4232532e-01
7 6.7100000e-01 -5.4019350e-01
8 6.7100000e-01 -5.4637200e-01
9 6.7100000e-01 -5.4504210e-01
10 6.7100000e-01 -5.4421270e-01
11 6.7100000e-01 -5.4505837e-01
12 6.7100000e-01 -5.4401612e-01
13 6.7100000e-01 -5.4449558e-01
14 6.7100000e-01 -5.4480970e-01
15 6.7100000e-01 -5.4623848e-01
16 6.7100000e-01 -5.4309291e-01
17 6.7100000e-01 -5.4120517e-01
18 6.7100000e-01 -5.4176700e-01
19 6.7100000e-01 -5.4410863e-01
20 6.7100000e-01 -5.4195148e-01
1 6.7199999e-01 -5.6499803e-01
2 6.7199999e-01 -5.6509864e-01
3 6.7199999e-01 -5.6651771e-01
4 6.7199999e-01 -5.6560332e-01
5 6.7199999e-01 -5.6112915e-01
6 6.7199999e-01 -5.6507170e-01
7 6.7199999e-01 -5.6405848e-01
8 6.7199999e-01 -5.6582266e-01
9 6.7199999e-01 -5.6523925e-01
10 6.7199999e-01 -5.6660086e-01
11 6.7199999e-01 -5.6619048e-01
12 6.7199999e-01 -5.6083900e-01
13 6.7199999e-01 -5.6738520e-01
14 6.7199999e-01 -5.6601083e-01
15 6.7199999e-01 -5.6716663e-01
16 6.7199999e-01 -5.6509459e-01
17 6.7199999e-01 -5.6160402e-01
18 6.7199999e-01 -5.7021189e-01
19 6.7199999e-01 -5.6264681e-01
20 6.7199999e-01 -5.6779361e-01
1 6.7299998e-01 -5.8541209e-01
2 6.7299998e-01 -5.8516240e-01
3 6.7299998e-01 -5.8811575e-01
4 6.7299998e-01 -5.8773541e-01
5 6.7299998e-01 -5.8719850e-01
6 6.7299998e-01 -5.8926475e-01
7 6.7299998e-01 -5.8479589e-01
8 6.7299998e-01 -5.8693314e-01
9 6.7299998e-01 -5.9120387e-01
10 6.7299998e-01 -5.9016937e-01
11 6.7299998e-01 -5.8711165e-01
12 6.7299998e-01 -5.8788854e-01
13 6.7299998e-01 -5.8770639e-01
14 6.7299998e-01 -5.8692384e-01
15 6.7299998e-01 -5.8749324e-01
16 6.7299998e-01 -5.8729929e-01
17 6.7299998e-01 -5.8511269e-01
18 6.7299998e-01 -5.8637506e-01
19 6.7299998e-01 -5.8946294e-01
20 6.7299998e-01 -5.9064829e-01
1 6.7400002e-01 -6.1133569e-01
2 6.7400002e-01 -6.0894918e-01
3 6.7400002e-01 -6.0821062e-01
4 6.7400002e-01 -6.1005390e-01
5 6.7400002e-01 -6.1084569e-01
6 6.7400002e-01 -6.0792553e-01
7 6.7400002e-01 -6.1267555e-01
8 6.7400002e-01 -6.1149317e-01
9 6.7400002e-01 -6.1188430e-01
10 6.7400002e-01 -6.0998225e-01
11 6.7400002e-01 -6.0711473e-01
12 6.7400002e-01 -6.1057162e-01
13 6.7400002e-01 -6.0749769e-01
14 6.7400002e-01 -6.1023277e-01
15 6.7400002e-01 -6.0732669e-01
16 6.7400002e-01 -6.0864282e-01
17 6.7400002e-01 -6.0825801e-01
18 6.7400002e-01 -6.1018711e-01
19 6.7400002e-01 -6.0612679e-01
20 6.7400002e-01 -6.0567766e-01
1 6.7500001e-01 -6.3240236e-01
2 6.7500001e-01 -6.2789285e-01
3 6.7500001e-01 -6.3154948e-01
4 6.7500001e-01 -6.2800759e-01
5 6.7500001e-01 -6.2825632e-01
6 6.7500001e-01 -6.3213670e-01
7 6.7500001e-01 -6.3247216e-01
8 6.7500001e-01 -6.3436687e-01
9 6.7500001e-01 -6.2871408e-01
10 6.7500001e-01 -6.2966472e-01
11 6.7500001e-01 -6.3015944e-01
12 6.7500001e-01 -6.3170612e-01
13 6.7500001e-01 -6.3056022e-01
14 6.7500001e-01 -6.3185686e-01
15 6.7500001e-01 -6.3075691e-01
16 6.7500001e-01 -6.3170052e-01
17 6.7500001e-01 -6.3389599e-01
18 6.7500001e-01 -6.3056356e-01
19 6.7500001e-01 -6.3005680e-01
20 6.7500001e-01 -6.3073003e-01
1 6.7600000e-01 -6.5071088e-01
2 6.7600000e-01 -6.5319026e-01
3 6.7600000e-01 -6.5050733e-01
4 6.7600000e-01 -6.5082133e-01
5 6.7600000e-01 -6.5124428e-01
6 6.7600000e-01 -6.4887059e-01
7 6.7600000e-01 -6.5129471e-01
8 6.7600000e-01 -6.5401787e-01
9 6.7600000e-01 -6.5380234e-01
10 6.7600000e-01 -6.5295607e-01
11 6.7600000e-01 -6.5196508e-01
12 6.7600000e-01 -6.5209228e-01
13 6.7600000e-01 -6.5077370e-01
14 6.7600000e-01 -6.5327322e-01
15 6.7600000e-01 -6.5174139e-01
16 6.7600000e-01 -6.4887935e-01
17 6.7600000e-01 -6.5142411e-01
18 6.7600000e-01 -6.5132838e-01
19 6.7600000e-01 -6.5341890e-01
20 6.7600000e-01 -6.4763391e-01
1 6.7699999e-01 -6.7292345e-01
2 6.7699999e-01 -6.6784501e-01
3 6.7699999e-01 -6.7486364e-01
4 6.7699999e-01 -6.7214924e-01
5 6.7699999e-01 -6.6991872e-01
6 6.7699999e-01 -6.7110395e-01
7 6.7699999e-01 -6.7128950e-01
8 6.7699999e-01 -6.7062885e-01
9 6.7699999e-01 -6.7210764e-01
10 6.7699999e-01 -6.7177016e-01
11 6.7699999e-01 -6.7414260e-01
12 6.7699999e-01 -6.7138571e-01
13 6.7699999e-01 -6.7390251e-01
14 6.7699999e-01 -6.7383516e-01
15 6.7699999e-01 -6.7028075e-01
16 6.7699999e-01 -6.7290038e-01
17 6.7699999e-01 -6.6998631e-01
18 6.7699999e-01 -6.7393428e-01
19 6.7699999e-01 -6.7189199e-01
20 6.7699999e-01 -6.7027211e-01
1 6.7799997e-01 -6.9179815e-01
2 6.7799997e-01 -6.9167817e-01
3 6.7799997e-01 -6.9567740e-01
4 6.7799997e-01 -6.9224691e-01
5 6.7799997e-01 -6.9302857e-01
6 6.7799997e-01 -6.9522059e-01
7 6.7799997e-01 -6.8703949e-01
8 6.7799997e-01 -6.9191903e-01
9 6.7799997e-01 -6.9406205e-01
10 6.7799997e-01 -6.9037175e-01
11 6.7799997e-01 -6.9056594e-01
12 6.7799997e-01 -6.8997949e-01
13 6.7799997e-01 -6.9360077e-01
14 6.7799997e-01 -6.9111907e-01
15 6.7799997e-01 -6.9246119e-01
16 6.7799997e-01 -6.9196188e-01
17 6.7799997e-01 -6.9178587e-01
18 6.7799997e-01 -6.9406420e-01
19 6.7799997e-01 -6.8884718e-01
20 6.7799997e-01 -6.9183731e-01
1 6.7900002e-01 -7.1130204e-01
2 6.7900002e-01 -7.0754814e-01
3 6.7900002e-01 -7.0928991e-01
4 6.7900002e-01 -7.1124566e-01
5 6.7900002e-01 -7.1243697e-01
6 6.7900002e-01 -7.1362758e-01
7 6.7900002e-01 -7.1058398e-01
8 6.7900002e-01 -7.1095872e-01
9 6.7900002e-01 -7.1246678e-01
10 6.7900002e-01 -7.1158701e-01
11 6.7900002e-01 -7.0663697e-01
12 6.7900002e-01 -7.1180600e-01
13 6.7900002e-01 -7.0906603e-01
14 6.7900002e-01 -7.1207988e-01
15 6.7900002e-01 -7.0969564e-01
16 6.7900002e-01 -7.1416211e-01
17 6.7900002e-01 -7.0916337e-01
18 6.7900002e-01 -7.1197182e-01
19 6.7900002e-01 -7.1422708e-01
20 6.7900002e-01 -7.0937246e-01
1 6.8000001e-01 -7.2925568e-01
2 6.8000001e-01 -7.2688675e-01
3 6.8000001e-01 -7.2838658e-01
4 6.8000001e-01 -7.2793150e-01
5 6.8000001e-01 -7.2837985e-01
6 6.8000001e-01 -7.3028517e-01
7 6.8000001e-01 -7.3116285e-01
8 6.8000001e-01 -7.3187584e-01
9 6.8000001e-01 -7.3010057e-01
10 6.8000001e-01 -7.3015350e-01
11 6.8000001e-01 -7.2831595e-01
12 6.8000001e-01 -7.2828960e-01
13 6.8000001e-01 -7.3152649e-01
14 6.8000001e-01 -7.2546577e-01
15 6.8000001e-01 -7.3016042e-01
16 6.8000001e-01 -7.3044324e-01
17 6.8000001e-01 -7.3018628e-01
18 6.8000001e-01 -7.2935152e-01
19 6.8000001e-01 -7.3033333e-01
20 6.8000001e-01 -7.3027021e-01
1 6.8099999e-01 -7.4775910e-01
2 6.8099999e-01 -7.4490374e-01
3 6.8099999e-01 -7.4760985e-01
4 6.8099999e-01 -7.4746323e-01
5 6.8099999e-01 -7.4507296e-01
6 6.8099999e-01 -7.4739784e-01
7 6.8099999e-01 -7.5052565e-01
8 6.8099999e-01 -7.4976784e-01
9 6.8099999e-01 -7.4501276e-01
10 6.8099999e-01 -7.4741715e-01
11 6.8099999e-01 -7.4770552e-01
12 6.8099999e-01 -7.4871445e-01
13 6.8099999e-01 -7.4832386e-01
14 6.8099999e-01 -7.4775136e-01
15 6.8099999e-01 -7.4697673e-01
16 6.8099999e-01 -7.4706745e-01
17 6.8099999e-01 -7.4928522e-01
18 6.8099999e-01 -7.4923974e-01
19 6.8099999e-01 -7.4847716e-01
20 6.8099999e-01 -7.4953717e-01
1 6.8199998e-01 -7.6721799e-01
2 6.8199998e-01 -7.6681507e-01
3 6.8199998e-01 -7.6484609e-01
4 6.8199998e-01 -7.6739621e-01
5 6.8199998e-01 -7.6698464e-01
6 6.8199998e-01 -7.6519865e-01
7 6.8199998e-01 -7.6622558e-01
8 6.8199998e-01 -7.6632595e-01
9 6.8199998e-01 -7.6896077e-01
10 6.8199998e-01 -7.6231700e-01
11 6.8199998e-01 -7.6280713e-01
12 6.8199998e-01 -7.6337725e-01
13 6.8199998e-01 -7.6789939e-01
14 6.8199998e-01 -7.6516026e-01
15 6.8199998e-01 -7.6570743e-01
16 6.8199998e-01 -7.6650548e-01
17 6.8199998e-01 -7.6583892e-01
18 6.8199998e-01 -7.6272619e-01
19 6.8199998e-01 -7.6621044e-01
20 6.8199998e-01 -7.6449758e-01
1 6.8300003e-01 -7.8287876e-01
2 6.8300003e-01 -7.8232294e-01
3 6.8300003e-01 -7.8289992e-01
4 6.8300003e-01 -7.8724098e-01
5 6.8300003e-01 -7.8479755e-01
6 6.8300003e-01 -7.8128898e-01
7 6.8300003e-01 -7.8325230e-01
8 6.8300003e-01 -7.8125292e-01
9 6.8300003e-01 -7.8498358e-01
10 6.8300003e-01 -7.8198355e-01
11 6.8300003e-01 -7.8573287e-01
12 6.8300003e-01 -7.8021556e-01
13 6.8300003e-01 -7.8163868e-01
14 6.8300003e-01 -7.8008616e-01
15 6.8300003e-01 -7.8423238e-01
16 6.8300003e-01 -7.8202593e-01
17 6.8300003e-01 -7.7982795e-01
18 6.8300003e-01 -7.8629214e-01
19 6.8300003e-01 -7.8202254e-01
20 6.8300003e-01 -7.8311491e-01
1 6.8400002e-01 -7.9858136e-01
2 6.8400002e-01 -8.0140895e-01
3 6.8400002e-01 -8.0151200e-01
4 6.8400002e-01 -7.9983217e-01
5 6.8400002e-01 -7.9986632e-01
6 6.8400002e-01 -8.0096906e-01
7 6.8400002e-01 -7.9932797e-01
8 6.8400002e-01 -8.0152845e-01
9 6.8400002e-01 -7.9438150e-01
10 6.8400002e-01 -8.0195844e-01
11 6.8400002e-01 -8.0337334e-01
12 6.8400002e-01 -7.9892474e-01
13 6.8400002e-01 -7.9978144e-01
14 6.8400002e-01 -8.0158794e-01
15 6.8400002e-01 -8.0037951e-01
16 6.8400002e-01 -8.0118173e-01
17 6.8400002e-01 -8.0065930e-01
18 6.8400002e-01 -8.0151606e-01
19 6.8400002e-01 -7.9855806e-01
20 6.8400002e-01 -8.0022585e-01
1 6.8500000e-01 -8.1179857e-01
2 6.8500000e-01 -8.1762052e-01
3 6.8500000e-01 -8.1393737e-01
4 6.8500000e-01 -8.1333756e-01
